NU_ANO_CENSO|CO_IES|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_CURSO|CO_CURSO_POLO|TP_TURNO|TP_GRAU_ACADEMICO|TP_MODALIDADE_ENSINO|TP_NIVEL_ACADEMICO|CO_CINE_ROTULO|ID_ALUNO|CO_ALUNO_CURSO|CO_ALUNO_CURSO_ORIGEM|TP_COR_RACA|TP_SEXO|NU_ANO_NASCIMENTO|NU_MES_NASCIMENTO|NU_DIA_NASCIMENTO|NU_IDADE|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|IN_DEFICIENCIA|IN_DEFICIENCIA_AUDITIVA|IN_DEFICIENCIA_FISICA|IN_DEFICIENCIA_INTELECTUAL|IN_DEFICIENCIA_MULTIPLA|IN_DEFICIENCIA_SURDEZ|IN_DEFICIENCIA_SURDOCEGUEIRA|IN_DEFICIENCIA_BAIXA_VISAO|IN_DEFICIENCIA_CEGUEIRA|IN_DEFICIENCIA_SUPERDOTACAO|IN_TGD_AUTISMO|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|TP_SITUACAO|QT_CARGA_HORARIA_TOTAL|QT_CARGA_HORARIA_INTEG|DT_INGRESSO_CURSO|IN_INGRESSO_VESTIBULAR|IN_INGRESSO_ENEM|IN_INGRESSO_AVALIACAO_SERIADA|IN_INGRESSO_SELECAO_SIMPLIFICA|IN_INGRESSO_OUTRO_TIPO_SELECAO|IN_INGRESSO_VAGA_REMANESC|IN_INGRESSO_VAGA_PROG_ESPECIAL|IN_INGRESSO_TRANSF_EXOFFICIO|IN_INGRESSO_DECISAO_JUDICIAL|IN_INGRESSO_CONVENIO_PECG|IN_INGRESSO_EGRESSO|IN_INGRESSO_OUTRA_FORMA|IN_RESERVA_VAGAS|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTRA|IN_FINANCIAMENTO_ESTUDANTIL|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_ATIVIDADE_EXTRACURRICULAR|IN_COMPLEMENTAR_ESTAGIO|IN_COMPLEMENTAR_EXTENSAO|IN_COMPLEMENTAR_MONITORIA|IN_COMPLEMENTAR_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_ESCOLA_CONCLUSAO_ENS_MEDIO|IN_ALUNO_PARFOR|TP_SEMESTRE_CONCLUSAO|TP_SEMESTRE_REFERENCIA|IN_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA_INTERN|CO_IES_DESTINO|CO_PAIS_DESTINO|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_VAGA_NOVA|IN_INGRESSO_PROCESSO_SELETIVO|NU_ANO_INGRESSO
2018|3188|1|4|112692||3|2|1|1|0114F02|E38AF8B460550165E37A622747831DB0|3380046||2|1|1994|3|10|24|1|76|31|3142007|0||||||||||||||2|3133|1566|01JUL2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2014
2018|3188|1|4|112692||2|2|1|1|0114F02|0659371311AA01E0199F033037892A0E|2538935||3|2|1981|7|14|37|1|76|31|3135209|0||||||||||||||2|3133|2666|01JAN2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||0|1|0||2|0|||||1|0|0|0||2014
2018|3188|1|4|112692||2|2|1|1|0114F02|27AE0F2848BD23BF409E9DE053530097|2336664||1|2|1994|1|28|24|1|76|35|3516309|0||||||||||||||2|3133|700|01JAN2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2014
2018|3188|1|4|112692||2|2|1|1|0114F02|8F066830ED07D01B30A3ACC0B2E2CE59|4343553||3|2|1994|1|16|24|1|76|31|3135209|0||||||||||||||2|3133|2466|01JAN2014:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|1|0||2|0|||||1|0|0|0||2014
2018|3188|1|4|112692||2|2|1|1|0114F02|C1FAB6CAFC7BD07E1530F1324230A260|2643091||3|1|1996|8|6|22|1|76|31|3170008|9||||||||||||||2|3133|1333|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|882020F4B3B962EB8C9658C851BF005D|4153308||3|1|1997|1|9|21|1|76|31|3135209|0||||||||||||||4|3133|100|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2016
2018|3188|1|4|112692||2|2|1|1|0114F02|AA67EC6DE2D13FD5C4248478E338BFA4|2472728||0|2|1997|6|20|21|1|76|31|3143302|9||||||||||||||2|3133|1633|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||2|2|1|1|0114F02|26FEBE8D388E61F61E0E11AD1ACE9E1D|4155521||2|2|1996|12|16|22|1|76|31|3135209|0||||||||||||||4|3133|533|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2015
2018|3188|1|4|112692||2|2|1|1|0114F02|CC595F24086C8D446A0E6BA74C9D1C9C|3963640||3|1|1996|4|21|22|1|76|31|3135209|0||||||||||||||2|3133|733|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||2|2|1|1|0114F02|956334053F5B07156805D3C45C96BC41|2501073||2|2|1991|5|30|27|1|76|31|3135209|0||||||||||||||2|3133|533|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||2|2|1|1|0114F02|6D88365034C37DEF8966B3027F81EDFE|2483735||3|2|1996|12|5|22|1|76|31|3161106|9||||||||||||||2|3133|1866|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|1|0|||1||1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||2|2|1|1|0114F02|F574C7B479A39E61FC5F29030D260A4A|3482023||3|1|1993|10|12|25|1|76|31|3135209|0||||||||||||||4|3133|266|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2015
2018|3188|1|4|112692||2|2|1|1|0114F02|A5DC1CA851CA5E0A87ADF92F6CA96132|4252051||1|2|1992|3|27|26|1|76|31|3135209|9||||||||||||||2|3133|2233|01JAN2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||2|2|1|1|0114F02|39FC3DBCACA30ADE2AFDD908B0486ACD|77522451||2|2|1989|7|22|29|1|76|31|3135209|0||||||||||||||5|3133|233|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|67D454C3185B17D865D8284CB2E36A1D|4831602||5|1|1994|10|17|24|1|76|||0||||||||||||||4|3133|366|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2015
2018|3188|1|4|112692||3|2|1|1|0114F02|E821E968310B7A2810EB3CF785B8151C|3674834||3|1|1997|9|9|21|1|76|31|3135357|0||||||||||||||2|3133|1600|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||3|2|1|1|0114F02|3768E108BAE7FED26FD71142D0D34335|2480125||3|1|1988|4|22|30|1|76|31|3108602|9||||||||||||||2|3133|1833|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||3|2|1|1|0114F02|F47396D7C301341E45B1920912F80969|3292125||3|1|1996|12|13|22|1|76|31|3135209|9||||||||||||||2|3133|1600|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||3|2|1|1|0114F02|2C0B1B09B0250234C60D0672FFFE9857|4637174||3|2|1994|1|16|24|1|76|31|3135209|0||||||||||||||5|3133|0|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2015
2018|3188|1|4|112692||3|2|1|1|0114F02|3278AF398056E3CFE16E3059CE30BB61|3580297||3|2|1980|5|15|38|1|76|31|3106200|0||||||||||||||2|3133|1566|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||3|2|1|1|0114F02|B536870F28045980955F394EAA9E7B29|4348984||3|2|1981|9|26|37|1|76|31|3108602|0||||||||||||||5|3133|1100|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2015
2018|3188|1|4|112692||3|2|1|1|0114F02|F8DEA64A4C561E15AF73617623140DE6|2552676||1|1|1994|6|15|24|1|76|53|5300108|0||||||||||||||2|3133|300|01JUL2015:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2015
2018|3188|1|4|112692||2|2|1|1|0114F02|328D18BA48AA0534D014AD6DDC582093|2753831||2|2|1998|3|10|20|1|76|31|3135209|0||||||||||||||2|3133|1966|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||2|2|1|1|0114F02|23DF8A8884F0E8466D3D42E2696AAE6D|3298327||3|1|1983|12|20|35|1|76|31|3135209|0||||||||||||||2|3133|300|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||2|2|1|1|0114F02|20849EC769AFA3CB4F12AA7769FE2337|2891316||3|2|1996|5|4|22|1|76|31|3161106|0||||||||||||||2|3133|1766|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||0|1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||2|2|1|1|0114F02|22053DF710CEDFF44D269E3B3DCF7C29|3298292||2|2|1994|9|7|24|1|76|31|3135209|0||||||||||||||4|3133|0|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2016
2018|3188|1|4|112692||2|2|1|1|0114F02|3789A0D46328DA17CB410CF77616A3C5|2853526||2|1|1997|7|30|21|1|76|31|3135209|0||||||||||||||2|3133|400|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||2|2|1|1|0114F02|3D0DBC2BACA426165F9040F1AF4013AB|4258818||2|1|1997|10|18|21|1|76|31|3136959|0||||||||||||||2|3133|1900|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||2|2|1|1|0114F02|BAEC0F675BA818E4DA9889F20DB645CD|2799446||1|2|1996|11|10|22|1|76|35|3543402|0||||||||||||||2|3133|1900|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||2|2|1|1|0114F02|6925508D9821E5E4320C8225A9D00A39|3489084||3|1|1992|6|3|26|1|76|31|3135209|0||||||||||||||2|3133|316|01JAN2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||2|2|1|1|0114F02|244D8FC1D012AF0FD8DFB9E8BB838FD3|33463637||3|2|1995|12|11|23|1|76|31|3135209|0||||||||||||||2|3283|66|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|D8140FC73D6F29CDA0237BCCFB89B1EC|2795844||3|1|1995|7|21|23|1|76|31|3135209|0||||||||||||||2|3133|400|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|3252BC11B7F1318090F99F3EB13BDBA8|2795893||3|1|1996|4|2|22|1|76|31|3139300|0||||||||||||||2|3133|516|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|8538C5030AA635A0AE0C7F9177FEC72A|2795894||3|2|1996|3|26|22|1|76|31|3135209|0||||||||||||||4|3133|66|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|69610C1B509B147834E9E47D295BB0D1|4067896||3|2|1987|3|9|31|1|76|31|3135209|0||||||||||||||4|3133|0|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|F938ECCE3DED1145F4A8D505FAC24608|3875201||3|1|1987|3|11|31|1|76|31|3135209|0||||||||||||||2|3133|200|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|0DAD0475BADE09632A735C51D60B0E88|3489080||3|2|1995|3|14|23|1|76|31|3106200|0||||||||||||||4|3133|133|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|6E53B46A92445E6CE6B175497E184C3F|2834418||3|2|1997|11|26|21|1|76|31|3135209|0||||||||||||||2|3133|1183|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|0132E6ADC862D9AD8F28182EECDA0FDF|3586667||1|1|1998|3|10|20|1|76|53|5300108|0||||||||||||||2|3133|1483|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|A1646CD1BC5C83A36D95ACEDDBAFE244|4548352||3|1|1997|11|23|21|1|76|31|3135209|9||||||||||||||2|3133|333|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|4A7660924FB2A58EFD413CFF1720F8EA|2834436||3|2|1995|7|16|23|1|76|31|3135209|9||||||||||||||4|3133|0|01JUL2016:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2016
2018|3188|1|4|112692||3|2|1|1|0114F02|5FE81473B88E05C45C6370DB16CC52AD|4073185||3|2|1998|4|25|20|1|76|31|3135209|0||||||||||||||5|3283|133|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|E48C0BF4D7B5B202A99B918306C94182|35312739||1|2|1998|12|3|20|1|76|31|3143104|0||||||||||||||5|3283|66|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|AE8736F92E24F96EFB066E7A9A171B16|35357884||3|2|1995|10|4|23|1|76|31|3135209|0||||||||||||||5|3283|33|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|4B3336DFA8311AF0DD3E3B53CA98E12C|37822406||3|2|1986|1|3|32|1|76|31|3135209|0||||||||||||||4|3283|0|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|1|1||2018
2018|3188|1|4|112692||2|2|1|1|0114F02|A1D2344ABE153683B6DA9DDB9E006BDB|33566652||0|2|1996|5|28|22|1|76|31|3135209|0||||||||||||||2|3283|616|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|1|0|||1||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|5C82931E8A31279F9EE5749757908ECA|37175730||2|1|1998|11|5|20|1|76|31|3135209|0||||||||||||||2|3283|100|01JUL2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|ABF5CD608AE6A0C34B8081894FD0DDCE|3105654||1|1|1997|5|13|21|1|76|31|3139300|0||||||||||||||2|3283|916|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|29AA3589D35C1889623F510BA5810D95|33472129||0|2|1998|8|27|20|1|76|31|3138658|0||||||||||||||2|3283|166|01JAN2018:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|1|1||2018
2018|3188|1|4|112692||3|2|1|1|0114F02|C8F11CCAF1E9C1C5DB569B5DA2BA4061|76435340||3|1|1998|1|10|20|1|76|31|3135209|0||||||||||||||5|3283|166|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|666DF0D9D34D85A24C63652BE0C26D8A|3238678||2|1|1997|4|7|21|1|76|31|3170909|0||||||||||||||5|3283|100|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|B8693A7056F65F9CD5E1466D1BE43620|3163268||3|1|1988|8|20|30|1|76|31|3135209|0||||||||||||||5|3133|100|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|563F90C612FDC7254252125DE743A87E|3207067||4|2|1999|10|11|19|1|76|31|3135209|9||||||||||||||2|3133|833|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|85DC893AB82DA04C4DD3EF007A6F17D0|3771500||3|1|1998|4|16|20|1|76|31|3135209|9||||||||||||||2|3133|266|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|94502902AF2BDCCCFCDF390E848961F7|3781756||2|2|1991|6|10|27|1|76|31|3135209|0||||||||||||||3|3133|233|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|183AFDA5FAA4E382EA5A245EA48B2D62|3949054||3|1|1999|4|15|19|1|76|31|3135209|0||||||||||||||2|3133|233|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|181080B703961C3530AAFD91EB188332|3587182||4|2|1997|11|5|21|1|76|31|3106200|0||||||||||||||2|3133|566|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|EF8A22BF59601DFB8E962D237D8D42A9|3211530||3|1|1998|7|16|20|1|76|31|3135209|0||||||||||||||4|3133|0|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|20CB40DE416C2EA623F914A22ED29156|4841454||3|1|1999|4|23|19|1|76|31|3135209|0||||||||||||||4|3133|133|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||3|2|1|1|0114F02|00949F32B1FB4722624C37BB6159F7A0|4685332||3|2|1998|1|9|20|1|76|31|3135209|0||||||||||||||4|3283|0|01JUL2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|13E543113C0ABA7D80746675AB3025AF|3529017||3|1|1997|1|1|21|1|76|31|3135209|0||||||||||||||2|3133|700|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|EF61D81ADA410325AF38B2DD0420FD8D|4421597||3|1|1996|9|27|22|1|76|31|3135209|0||||||||||||||4|3133|100|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|EC017944A57BA59073BE5389076D67DB|3431376||2|2|1996|2|5|22|1|76|31|3135209|0||||||||||||||2|3133|133|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|B64E4C5758DC445AC8157AD45BA5C704|3645139||2|1|1997|12|6|21|1|76|31|3136959|0||||||||||||||2|3133|800|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|DC9EC9CEBB3993DAA082A11B239A041D|3218727||2|1|1994|5|2|24|1|76|31|3135209|0||||||||||||||2|3133|333|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|11AA06CE667B1CAD0640D0B0D2074EAF|3432584||3|1|1999|2|7|19|1|76|31|3135209|0||||||||||||||2|3133|816|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|021218E901D6C87730D2316B25DD6CFD|3206981||3|1|1997|12|27|21|1|76|31|3135209|0||||||||||||||2|3133|100|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|0||2|0|||||1|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|D44A8127245029953B0B353803BE1487|3307587||3|2|1996|11|10|22|1|76|31|3143302|0||||||||||||||4|3133|333|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|9F003089D3F6064939A06AB96BC4D2F7|3225241||3|2|1997|7|8|21|1|76|||0||||||||||||||4|3133|66|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|0||2|0|||||0|0|0|0||2017
2018|3188|1|4|112692||2|2|1|1|0114F02|6B0676F5354A8662127F378FB7238278|4780729||3|2|1998|9|10|20|1|76|53|5300108|0||||||||||||||2|3133|1333|01JAN2017:00:00:00|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||1|0|0|1|0|||0||1|0||2|0|||||1|0|0|0||2017
