NU_ANO_CENSO|CO_IES|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_CURSO|CO_CURSO_POLO|TP_TURNO|TP_GRAU_ACADEMICO|TP_MODALIDADE_ENSINO|TP_NIVEL_ACADEMICO|CO_OCDE_AREA_GERAL|CO_OCDE_AREA_ESPECIFICA|CO_OCDE_AREA_DETALHADA|CO_OCDE|CO_ALUNO|CO_ALUNO_CURSO|CO_ALUNO_CURSO_ORIGEM|TP_COR_RACA|TP_SEXO|NU_ANO_NASCIMENTO|NU_MES_NASCIMENTO|NU_DIA_NASCIMENTO|NU_IDADE|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|TP_DEFICIENCIA|IN_DEFICIENCIA_AUDITIVA|IN_DEFICIENCIA_FISICA|IN_DEFICIENCIA_INTELECTUAL|IN_DEFICIENCIA_MULTIPLA|IN_DEFICIENCIA_SURDEZ|IN_DEFICIENCIA_SURDOCEGUEIRA|IN_DEFICIENCIA_BAIXA_VISAO|IN_DEFICIENCIA_CEGUEIRA|IN_DEFICIENCIA_SUPERDOTACAO|IN_TGD_AUTISMO_INFANTIL|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|TP_SITUACAO|QT_CARGA_HORARIA_TOTAL|QT_CARGA_HORARIA_INTEG|DT_INGRESSO_CURSO|IN_INGRESSO_VESTIBULAR|IN_INGRESSO_ENEM|IN_INGRESSO_AVALIACAO_SERIADA|IN_INGRESSO_SELECAO_SIMPLIFICA|IN_INGRESSO_OUTRO_TIPO_SELECAO|IN_INGRESSO_VAGA_REMANESC|IN_INGRESSO_VAGA_PROG_ESPECIAL|IN_INGRESSO_TRANSF_EXOFFICIO|IN_INGRESSO_DECISAO_JUDICIAL|IN_INGRESSO_CONVENIO_PECG|IN_INGRESSO_EGRESSO|IN_INGRESSO_OUTRA_FORMA|IN_RESERVA_VAGAS|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTRA|IN_FINANCIAMENTO_ESTUDANTIL|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_ATIVIDADE_EXTRACURRICULAR|IN_COMPLEMENTAR_ESTAGIO|IN_COMPLEMENTAR_EXTENSAO|IN_COMPLEMENTAR_MONITORIA|IN_COMPLEMENTAR_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_ESCOLA_CONCLUSAO_ENS_MEDIO|IN_ALUNO_PARFOR|TP_SEMESTRE_CONCLUSAO|TP_SEMESTRE_REFERENCIA|IN_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA|TP_MOBILIDADE_ACADEMICA_INTERN|CO_IES_DESTINO|CO_PAIS_DESTINO|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_VAGA_NOVA|IN_INGRESSO_PROCESSO_SELETIVO|NU_ANO_INGRESSO
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019109020|4376213||4|1|1995|1|8|22|1|76|31|3135209|9||||||||||||||2|3640|850|01/01/2014|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019109059|4376245||1|2|1989|2|1|28|1|76|31|3135209|9||||||||||||||2|3640|1733|01/01/2014|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019109069|4376252||3|2|1994|11|1|23|1|76|31|3132107|9||||||||||||||2|3640|3083|01/01/2014|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019110522|4377747||3|2|1996|5|9|21|1|76|31|3143302|9||||||||||||||3|3640|2350|01/01/2014|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2014
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019110975|4378212||1|2|1995|5|14|22|1|76|31|3135209|9||||||||||||||2|3640|2016|01/01/2014|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2014
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019127896|19566255||0|2|1996|5|23|21|1|76|||0||||||||||||||4|3640|0|01/01/2017|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||0|0|1|1||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019149068|21017145|4402939|3|2|1996|11|18|21|1|76|31|3135209|9||||||||||||||2|3640|216|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019654936|19953578||3|2|1996|6|4|21|1|76|31|3143302|0||||||||||||||2|3640|383|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|1||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019766037|22211290|51235227|2|2|1995|4|18|22|1|76|31|3143302|0||||||||||||||2|3640|1016|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400019977076|20274695||1|2|1996|5|3|21|1|76|31|3170404|0||||||||||||||2|3640|366|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|1||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020205963|21151033|5143115|2|2|1991|1|12|26|1|76|31|3135209|0||||||||||||||2|3640|0|01/07/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020206004|21100708|5143149|4|1|1994|12|8|23|1|76|31|3106200|9||||||||||||||2|3640|233|01/07/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020312625|20935107|5170081|2|2|1996|11|22|21|1|76|53|5300108|0||||||||||||||2|3640|700|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020326702|5181201||1|2|1996|5|5|21|1|76|31|3142700|9||||||||||||||2|3640|183|01/07/2016|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020343864|5196051||3|1|1997|9|15|20|1|76|31|3119401|9||||||||||||||2|3640|883|01/01/2016|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020443274|5269828||3|2|1997|1|22|20|1|76|31|3120904|9||||||||||||||2|3640|2666|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020656653|5411442||3|1|1997|6|17|20|1|76|31|3135209|0||||||||||||||2|3640|2316|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|1|0|||0||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020656671|5411457||2|1|1997|5|14|20|1|76|31|3106200|0||||||||||||||2|3640|1566|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020657123|5411718||3|2|1996|10|3|21|1|76|31|3139300|9||||||||||||||2|3640|2033|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020657142|5411733||1|2|1996|4|2|21|1|76|31|3127701|9||||||||||||||2|3640|2383|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|1|1|||1|0|1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020657189|5411771||1|2|1995|2|18|22|1|76|31|3132107|0||||||||||||||2|3640|1800|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020659575|5413450||1|1|1995|2|15|22|1|76|31|3143302|0||||||||||||||2|3640|2350|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||1|1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020660964|5414541||3|1|1997|2|27|20|1|76|31|3143302|0||||||||||||||2|3640|550|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020673688|5424310||1|2|1994|10|23|23|1|76|31|3164704|9||||||||||||||2|3640|1400|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020682677|5431550||1|2|1995|5|31|22|1|76|31|3135209|9||||||||||||||3|3640|400|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020682679|5431552||3|2|1997|6|1|20|1|76|31|3139300|9||||||||||||||2|3640|1133|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020682697|5431566||3|2|1995|1|5|22|1|76|50|5002704|9||||||||||||||4|3640|33|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020684572|5433104||3|2|1995|12|30|22|1|76|31|3118809|9||||||||||||||2|3640|2200|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020684580|5433110||3|2|1993|7|8|24|1|76|31|3121605|0||||||||||||||4|3640|483|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020686952|5434970||3|1|1997|4|14|20|1|76|31|3135209|0||||||||||||||2|3640|2400|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||1|0|1|0|0|0|0|1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020688735|5436107||3|2|1995|7|2|22|1|76|31|3139300|9||||||||||||||2|3640|2200|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||1|0|1|0|0|0|0|0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020689248|5436504||3|1|1997|3|23|20|1|76|31|3135209|9||||||||||||||2|3640|100|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020699817|5442874||3|2|1995|2|23|22|1|76|31|3143302|9||||||||||||||2|3640|916|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020704170|5445681||1|1|1997|5|27|20|1|76|31|3135209|0||||||||||||||2|3640|1400|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020706946|5447343||3|2|1993|11|2|24|1|76|35|3550308|0||||||||||||||2|3640|1316|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020707446|5447710||1|1|1997|11|24|20|1|76|31|3118809|9||||||||||||||2|3640|1883|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020707479|5447736||3|1|1997|3|4|20|1|76|53|5300108|0||||||||||||||2|3640|2250|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020707668|5447875||3|1|1997|11|3|20|1|76|35|3513009|0||||||||||||||2|3640|2066|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||1|||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020710417|5449904||1|2|1997|8|5|20|1|76|31|3143302|9||||||||||||||2|3640|2083|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020782780|5503760||3|2|1996|6|28|21|1|76|31|3143302|0||||||||||||||2|3640|2000|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020836701|5540562||3|1|1996|3|5|21|1|76|31|3135209|9||||||||||||||2|3640|666|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020838259|5541671||3|2|1997|7|6|20|1|76|31|3143302|0||||||||||||||3|3640|95|01/07/2016|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020913899|5592313||3|1|1997|6|12|20|1|76|31|3170909|0||||||||||||||2|3640|1233|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||0|1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020917905|5595451||3|2|1997|11|4|20|1|76|31|3135209|0||||||||||||||2|3640|2200|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|0|1||||0|1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400020921432|5598261||3|2|1998|4|19|19|1|76|31|3139300|0||||||||||||||2|3640|2200|01/01/2015|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2015
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021783751|20963721|6244344|3|2|1996|10|22|21|1|76|31|3132107|0||||||||||||||2|3640|783|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|0|1|0|||0||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021784973|6245554||2|2|1996|3|1|21|1|76|31|3135209|0||||||||||||||2|3640|1050|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021785056|20951574|6245639|2|2|1997|7|1|20|1|76|31|3132107|0||||||||||||||2|3640|300|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021785147|20895485|6245733|3|1|1997|1|23|20|1|76|31|3143302|0||||||||||||||2|3640|333|01/01/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||1|0|1|0|0|0|0|0|||||||||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786137|19879013||3|2|1998|6|8|19|1|76|31|3142700|0||||||||||||||2|3640|400|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|1||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786378|6246988||3|1|1997|1|2|20|1|76|31|3170909|0||||||||||||||2|3640|300|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786379|6246989||1|2|1996|3|2|21|1|76|31|3143302|0||||||||||||||2|3640|500|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|0|0|1|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786380|6246990||3|1|1996|5|12|21|1|76|31|3135209|0||||||||||||||2|3640|716|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786661|6247256||1|1|1998|2|27|19|1|76|31|3135209|0||||||||||||||2|3640|933|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786782|6247377||3|1|1996|11|18|21|1|76|31|3106200|0||||||||||||||4|3640|483|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||0|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786810|6247402||2|1|1995|11|11|22|1|76|31|3162401|0||||||||||||||2|3640|783|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786835|6247426||3|1|1998|3|27|19|1|76|31|3157005|0||||||||||||||2|3640|1133|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786873|6247465||1|2|1997|10|14|20|1|76|31|3135209|0||||||||||||||2|3640|716|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||1|0|0|0|1||||1|1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786878|6247470||3|1|1997|8|19|20|1|76|31|3106200|0||||||||||||||2|3640|983|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786884|6247476||2|2|1990|11|20|27|1|76|31|3135209|0||||||||||||||4|3640|0|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||0|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786885|6247477||3|2|1998|6|12|19|1|76|31|3135209|0||||||||||||||2|3640|1016|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786886|6247478||3|2|1997|12|14|20|1|76|31|3135209|0||||||||||||||2|3640|550|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786887|6247479||3|1|1996|12|10|21|1|76|31|3135209|0||||||||||||||2|3640|533|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|0|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786889|6247481||3|2|1997|8|23|20|1|76|31|3135100|0||||||||||||||2|3640|1216|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786922|6247512||2|1|1997|5|24|20|1|76|31|3135209|0||||||||||||||2|3640|1960|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||1|0|1|0|0|0|0|1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786963|6247550||2|2|1998|2|25|19|1|76|35|3547809|0||||||||||||||2|3640|1266|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786964|6247551||2|2|1997|11|3|20|1|76|31|3135209|0||||||||||||||2|3640|1100|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||2|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786966|6247553||1|2|1998|6|8|19|1|76|31|3135209|0||||||||||||||2|3640|1333|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786967|6247554||3|2|1997|5|23|20|1|76|35|3518800|0||||||||||||||2|3640|750|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786968|6247555||3|2|1996|10|6|21|1|76|31|3132107|0||||||||||||||2|3640|750|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786970|6247557||3|2|1998|8|25|19|1|76|31|3135209|0||||||||||||||2|3640|1350|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786976|6247563||3|1|1997|7|29|20|1|76|31|3138682|0||||||||||||||2|3640|1450|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786977|6247564||3|1|1998|1|8|19|1|76|53|5300108|0||||||||||||||2|3640|1216|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||1|0|1|0|0|0|0|1|0|1|0|0||0|||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786978|6247565||3|2|1997|7|26|20|1|76|31|3135209|0||||||||||||||2|3640|216|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021786979|6247566||1|2|1995|7|25|22|1|76|29|2908101|0||||||||||||||2|3640|616|01/01/2016|0|1|0|0||0|0|0|0|0|0||1|0|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021787004|6247587||1|2|1997|5|7|20|1|76|31|3131703|0||||||||||||||2|3640|516|01/01/2016|0|1|0|0||0|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|0|0||2016
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021787328|21104299|6247906|1|1|1998|3|17|19|1|76|31|3135209|9||||||||||||||2|3640|166|01/07/2017|0|0|0|0||1|0|0|0|0|0||0||||||||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|0||2017
2017|3188|1|4|107476||4|1|1|1|6|62|621|621A04|400021787344|20401836|6247924|3|2|1997|10|2|20|1|76|31|3132107|0||||||||||||||2|3640|483|01/01/2017|0|1|0|0||0|0|0|0|0|0||1|1|0|1|1|0|||||||||||||||0|||||||0|||||||||1|||2|0|||||1|0|1|1||2017
