CO_CURSO,TP_GRAU_ACADEMICO,TP_SITUACAO,IN_DEFICIENCIA,IN_RESERVA_VAGAS,TP_SEXO,TP_COR_RACA,NU_ANO_NASCIMENTO,NU_DIA_NASCIMENTO,NU_MES_NASCIMENTO,NU_IDADE,NU_ANO_INGRESSO,NU_ANO_CENSO,CO_MUNICIPIO_NASCIMENTO,Id
96981,3,2,0,0,0,6,1984,16,4,25,2007,2009,null,1759
99503,2,2,0,0,0,6,1989,9,3,20,2008,2009,null,3152
99503,2,2,0,0,1,6,1981,26,9,28,2008,2009,null,1900
107474,1,2,0,0,0,6,1981,25,6,28,2008,2009,null,2504
107474,1,2,0,0,1,6,1990,20,3,19,2008,2009,null,2872
107474,1,3,0,0,0,6,1982,28,4,27,2008,2009,null,3153
107474,1,2,0,0,0,6,1980,24,2,29,2008,2009,null,2285
107474,1,2,0,0,1,6,1989,1,6,20,2008,2009,null,3154
107474,1,2,0,0,1,6,1990,15,6,19,2008,2009,null,2154
99503,2,2,0,0,1,6,1989,27,11,20,2008,2009,null,2071
96981,3,2,0,0,0,6,1987,15,3,22,2007,2009,null,2085
96981,3,2,0,0,0,6,1988,30,7,21,2007,2009,null,2111
96981,3,2,0,0,0,6,1984,16,4,25,2007,2009,null,2129
107474,1,2,0,0,1,6,1986,16,11,23,2008,2009,null,1877
99503,2,2,0,0,1,6,1985,26,12,24,2007,2009,null,1988
107474,1,2,0,0,0,6,1970,1,8,39,2008,2009,null,1990
107474,1,2,0,0,0,6,1984,27,4,25,2008,2009,null,1984
107474,1,2,0,0,1,6,1989,30,6,20,2008,2009,null,1981
107474,1,2,0,0,0,6,1985,6,8,24,2008,2009,null,1995
99503,2,2,0,0,1,6,1989,16,2,20,2007,2009,null,2009
107474,1,2,0,0,1,6,1986,15,1,23,2008,2009,null,2000
99503,2,2,0,0,1,6,1979,18,11,30,2008,2009,null,1888
99503,2,2,0,0,0,6,1989,4,12,20,2008,2009,null,1897
96981,3,2,0,0,0,6,1988,1,4,21,2007,2009,null,1906
107474,1,2,0,0,1,6,1989,6,5,20,2008,2009,null,1922
107474,1,2,0,0,1,6,1985,22,1,24,2008,2009,null,1924
99503,2,2,0,0,0,6,1982,15,10,27,2007,2009,null,2873
99503,2,2,0,0,0,6,1982,3,11,27,2007,2009,null,2516
99503,2,2,0,0,1,6,1989,12,3,20,2007,2009,null,2521
99503,2,2,0,0,1,6,1988,11,3,21,2007,2009,null,2522
99503,2,2,0,0,0,6,1989,15,8,20,2007,2009,null,2190
99503,2,2,0,0,1,6,1981,31,10,28,2007,2009,null,2202
99503,2,2,0,0,1,6,1987,22,7,22,2007,2009,null,2355
99503,2,2,0,0,0,6,1982,15,10,27,2007,2009,null,2204
99503,2,2,0,0,1,6,1986,8,9,23,2007,2009,null,2360
99503,2,2,0,0,1,6,1987,12,3,22,2007,2009,null,2369
99503,2,2,0,0,0,6,1983,23,4,26,2007,2009,null,2370
99503,2,2,0,0,1,6,1988,10,7,21,2007,2009,null,2323
99503,2,2,0,0,1,6,1988,2,9,21,2007,2009,null,2371
99503,2,2,0,0,0,6,1989,13,1,20,2007,2009,null,1421
99503,2,2,0,0,1,6,1987,2,5,22,2007,2009,null,2216
96981,3,4,0,0,1,6,1986,6,9,23,2008,2009,null,2217
112692,2,2,0,0,1,0,1986,26,5,23,2009,2009,null,2218
112692,2,2,0,0,0,6,1989,17,6,20,2009,2009,null,2289
99503,2,3,0,0,0,6,1975,11,3,34,2008,2009,null,2290
112692,2,2,0,0,0,6,1987,17,1,22,2009,2009,null,2291
112692,2,2,0,0,0,6,1980,5,3,29,2009,2009,null,2293
99503,2,2,0,0,1,6,1973,1,12,36,2008,2009,null,2294
99503,2,2,0,0,1,6,1989,20,2,20,2008,2009,null,2295
99503,2,2,0,0,1,6,1987,24,12,22,2009,2009,null,2297
112692,2,2,0,0,1,6,1989,6,12,20,2009,2009,null,2300
99503,2,2,0,0,1,6,1985,3,11,24,2008,2009,null,2301
112692,2,2,0,0,1,6,1980,15,7,29,2009,2009,null,2302
99503,2,2,0,0,1,6,1990,27,1,19,2009,2009,null,2303
112692,2,2,0,0,1,6,1989,5,2,20,2009,2009,null,2304
99503,2,2,0,0,0,6,1986,20,9,23,2008,2009,null,3441
99503,2,2,0,0,1,6,1989,12,4,20,2009,2009,null,3155
99503,2,2,0,0,1,6,1985,15,9,24,2008,2009,null,2875
99503,2,2,0,0,0,6,1988,9,2,21,2008,2009,null,2541
99503,2,2,0,0,0,6,1989,3,12,20,2008,2009,null,2542
112692,2,2,0,0,1,6,1988,26,6,21,2009,2009,null,2544
99503,2,2,0,0,1,6,1988,30,9,21,2008,2009,null,2551
99503,2,4,0,0,1,6,1989,25,2,20,2009,2009,null,2552
112692,2,2,0,0,1,6,1987,24,6,22,2009,2009,null,2554
112692,2,2,0,0,1,6,1988,15,5,21,2009,2009,null,2556
99503,2,2,0,0,1,6,1986,25,8,23,2008,2009,null,2557
112692,2,2,0,0,1,6,1983,10,2,26,2009,2009,null,2559
112692,2,2,0,0,1,6,1972,7,7,37,2009,2009,null,2563
112692,2,2,0,0,1,6,1988,14,3,21,2009,2009,null,2565
99503,2,2,0,0,0,6,1989,1,12,20,2008,2009,null,2567
99503,2,2,0,0,0,6,1982,7,6,27,2009,2009,null,2568
99503,2,2,0,0,1,6,1988,18,10,21,2008,2009,null,2569
112692,2,2,0,0,0,6,1987,8,6,22,2009,2009,null,2570
96981,3,4,0,0,1,6,1989,2,5,20,2008,2009,null,2579
99503,2,2,0,0,1,6,1990,17,11,19,2009,2009,null,2583
99503,2,2,0,0,1,6,1990,2,1,19,2008,2009,null,2593
112692,2,2,0,0,1,6,1982,6,6,27,2009,2009,null,2612
112692,2,2,0,0,0,6,1989,25,2,20,2009,2009,null,2710
107474,1,2,0,0,1,6,1989,14,1,20,2008,2009,null,1889
99503,2,2,0,0,1,6,1987,21,1,22,2008,2009,null,3442
99503,2,2,0,0,1,6,1976,26,10,33,2008,2009,null,2566
99503,2,2,0,0,1,6,1977,11,10,32,2008,2009,null,2754
107474,1,2,0,0,0,6,1975,6,12,34,2008,2009,null,3156
96981,3,2,0,0,0,6,1986,20,10,23,2008,2009,null,2966
107474,1,3,0,0,0,6,1988,20,8,21,2007,2009,null,2983
96981,3,2,0,0,0,6,1989,10,10,20,2008,2009,null,2820
99503,2,2,0,0,1,6,1990,9,2,19,2008,2009,null,2994
99503,2,2,0,0,1,6,1988,1,10,21,2008,2009,null,2828
107474,1,3,0,0,0,6,1989,1,7,20,2007,2009,null,2876
107474,1,2,0,0,1,6,1986,30,4,23,2008,2009,null,2877
107474,1,2,0,0,1,6,1987,12,4,22,2008,2009,null,2878
99503,2,2,0,0,1,6,1988,29,2,21,2008,2009,null,2879
99503,2,2,0,0,1,6,1985,3,11,24,2009,2009,null,2880
99503,2,2,0,0,0,6,1987,11,11,22,2008,2009,null,2881
96981,3,3,0,0,0,6,1986,2,10,23,2008,2009,null,2845
107474,1,4,0,0,0,6,1978,26,7,31,2008,2009,null,2883
99503,2,4,0,0,0,6,1985,3,10,24,2008,2009,null,2884
107474,1,2,0,0,0,6,1988,25,11,21,2008,2009,null,2886
99503,2,2,0,0,1,6,1989,4,5,20,2008,2009,null,2887
99503,2,2,0,0,0,6,1980,19,8,29,2008,2009,null,2888
107474,1,4,0,0,1,6,1976,23,3,33,2008,2009,null,2889
96981,3,2,0,0,0,6,1989,11,3,20,2008,2009,null,2890
107474,1,2,0,0,1,6,1976,8,11,33,2008,2009,null,2891
107474,1,2,0,0,1,6,1988,22,12,21,2009,2009,null,2892
99503,2,2,0,0,1,6,1967,25,8,42,2008,2009,null,2893
96981,3,2,0,0,0,6,1985,21,6,24,2008,2009,null,2894
96981,3,2,0,0,1,6,1987,24,2,22,2008,2009,null,2895
107474,1,2,0,0,1,6,1986,4,6,23,2008,2009,null,2896
99503,2,2,0,0,0,6,1988,30,6,21,2008,2009,null,2897
99503,2,2,0,0,0,6,1974,2,12,35,2008,2009,null,3051
99503,2,2,0,0,1,6,1983,18,10,26,2008,2009,null,2899
96981,3,2,0,0,1,6,1991,15,1,18,2008,2009,null,3443
107474,1,4,0,0,1,3,1987,21,1,22,2007,2009,null,3157
99503,2,4,0,0,0,1,1982,8,4,27,2008,2009,null,3158
96981,3,2,0,0,0,6,1989,5,1,20,2008,2009,null,3444
96981,3,2,0,0,0,6,1985,9,8,24,2008,2009,null,3445
96981,3,2,0,0,0,6,1988,21,5,21,2008,2009,null,3446
96981,3,2,0,0,1,6,1990,23,5,19,2008,2009,null,3447
96981,3,2,0,0,1,6,1987,20,9,22,2008,2009,null,3448
96981,3,4,0,0,1,6,1988,8,1,21,2008,2009,null,3449
96981,3,2,0,0,0,6,1988,18,10,21,2008,2009,null,3159
96981,3,2,0,0,0,6,1990,18,7,19,2008,2009,null,3114
96981,3,4,0,0,1,6,1989,1,7,20,2008,2009,null,3160
96981,3,2,0,0,0,6,1987,3,2,22,2008,2009,null,3161
96981,3,2,0,0,0,6,1991,4,5,18,2008,2009,null,3162
96981,3,2,0,0,0,6,1988,28,5,21,2008,2009,null,3163
96981,3,2,0,0,1,6,1990,18,6,19,2009,2009,null,3164
107474,1,2,0,0,1,6,1991,21,1,18,2009,2009,null,3166
96981,3,2,0,0,0,6,1991,8,5,18,2009,2009,null,3167
107474,1,2,0,0,1,6,1991,8,5,18,2009,2009,null,3168
99503,2,4,0,0,1,6,1988,2,4,21,2007,2009,null,3398
107474,1,2,0,0,1,6,1977,8,10,32,2009,2009,null,3169
96981,3,2,0,0,1,6,1991,26,12,18,2009,2009,null,3170
99503,2,4,0,0,1,6,1987,14,12,22,2008,2009,null,1736
107474,1,2,0,0,0,6,1980,16,10,29,2009,2009,null,3171
107474,1,2,0,0,1,6,1990,8,9,19,2009,2009,null,3172
99503,2,2,0,0,1,6,1982,17,11,27,2007,2009,null,3173
99503,2,4,0,0,1,6,1981,26,8,28,2007,2009,null,3233
96981,3,2,0,0,1,6,1990,7,11,19,2009,2009,null,3174
107474,1,2,0,0,0,6,1992,15,5,17,2009,2009,null,3175
107474,1,2,0,0,1,6,1988,22,3,21,2009,2009,null,3176
99503,2,4,0,0,0,6,1982,14,4,27,2008,2009,null,3177
107474,1,2,0,0,0,6,1991,1,9,18,2009,2009,null,2337
96981,3,2,0,0,0,6,1991,30,3,18,2009,2009,null,3178
107474,1,2,0,0,0,6,1991,5,10,18,2009,2009,null,3179
107474,1,2,0,0,1,6,1987,24,11,22,2009,2009,null,3297
96981,3,2,0,0,0,6,1988,8,6,21,2009,2009,null,3235
96981,3,2,0,0,0,6,1988,28,12,21,2009,2009,null,2939
96981,3,2,0,0,0,6,1989,9,10,20,2009,2009,null,3279
107474,1,2,0,0,1,6,1991,28,5,18,2009,2009,null,3280
107474,1,2,0,0,0,6,1985,17,12,24,2009,2009,null,3283
99503,2,2,0,0,0,6,1990,20,1,19,2008,2009,null,3450
99503,2,4,0,0,0,6,1979,5,4,30,2007,2009,null,3451
99503,2,2,0,0,0,6,1979,11,5,30,2007,2009,null,3452
107474,1,4,0,0,0,6,1981,19,2,28,2009,2009,null,3453
99503,2,4,0,0,1,6,1982,9,12,27,2007,2009,null,3454
107474,1,2,0,0,0,6,1990,9,12,19,2009,2009,null,3455
96981,3,2,0,0,1,6,1991,2,1,18,2009,2009,null,3456
107474,1,2,0,0,0,6,1990,19,5,19,2009,2009,null,3457
107474,1,2,0,0,0,6,1990,25,11,19,2009,2009,null,3458
96981,3,2,0,0,0,6,1990,6,12,19,2009,2009,null,3459
107474,1,2,0,0,0,6,1989,21,7,20,2009,2009,null,3460
107474,1,2,0,0,0,6,1972,15,8,37,2009,2009,null,3461
99503,2,2,0,0,0,6,1979,23,2,30,2007,2009,null,3462
107474,1,2,0,0,0,6,1990,8,6,19,2009,2009,null,3463
107474,1,2,0,0,0,6,1979,17,1,30,2009,2009,null,3464
99503,2,2,0,0,1,6,1975,26,7,34,2008,2009,null,3465
99503,2,3,0,0,1,6,1971,16,1,38,2007,2009,null,3466
107474,1,2,0,0,1,6,1989,14,8,20,2009,2009,null,3467
96981,3,2,0,0,0,6,1989,30,9,20,2009,2009,null,3468
107474,1,2,0,0,0,6,1988,28,7,21,2009,2009,null,3469
107474,1,2,0,0,1,6,1989,29,5,20,2009,2009,null,3470
96981,3,2,0,0,0,6,1992,11,9,17,2009,2009,null,3471
99503,2,2,0,0,1,6,1991,16,3,18,2009,2009,null,3472
99503,2,2,0,0,1,6,1989,24,4,20,2009,2009,null,3473
107474,1,3,0,0,0,6,1982,19,1,27,2009,2009,null,3474
107474,1,1,0,0,0,6,1988,18,2,21,2009,2009,null,3475
107474,1,4,0,0,0,6,1981,22,10,28,2009,2009,null,3476
96981,3,4,0,0,1,6,1973,3,11,36,2009,2009,null,3477
99503,2,2,0,0,1,6,1990,28,8,19,2009,2009,null,3478
99503,2,2,0,0,1,6,1984,18,4,25,2009,2009,null,3028
96981,3,2,0,0,0,6,1989,2,3,20,2009,2009,null,3479
99503,2,4,0,0,0,6,1972,2,4,37,2009,2009,null,3480
96981,3,2,0,0,1,6,1988,14,9,21,2009,2009,null,2311
107474,1,1,0,0,0,6,1983,26,9,26,2009,2009,null,726
96981,3,2,0,0,0,6,1987,31,8,22,2009,2009,null,727
96981,3,2,0,0,1,6,1991,22,4,18,2009,2009,null,1110
107474,1,2,0,0,1,6,1989,28,6,20,2009,2009,null,1296
107474,1,2,0,0,1,6,1991,26,7,18,2009,2009,null,996
107474,1,3,0,0,1,6,1977,31,7,32,2009,2009,null,3481
96981,3,3,0,0,1,6,1991,4,1,18,2009,2009,null,2478
96981,3,2,0,0,1,6,1981,12,6,28,2009,2009,null,827
107474,1,1,0,0,1,6,1987,11,9,22,2009,2009,null,1065
107474,1,2,0,0,1,6,1987,4,5,22,2009,2009,null,2169
96981,3,2,0,0,0,6,1990,20,12,19,2009,2009,null,3482
96981,3,2,0,0,1,6,1985,19,4,24,2009,2009,null,1796
96981,3,2,0,0,1,6,1990,21,1,19,2009,2009,null,2279
107474,1,2,0,0,1,6,1980,24,12,29,2009,2009,null,3180
107474,1,2,0,0,0,6,1984,8,2,25,2009,2009,null,3181
99503,2,2,0,0,1,6,1990,1,12,19,2009,2009,null,1624
96981,3,2,0,0,0,6,1988,12,7,21,2009,2009,null,1554
96981,3,2,0,0,0,6,1989,24,11,20,2009,2009,null,1540
107474,1,4,0,0,0,6,1972,18,3,37,2009,2009,null,2903
96981,3,2,0,0,0,6,1985,19,2,24,2009,2009,null,1586
99503,2,2,0,0,0,6,1985,7,9,24,2009,2009,null,1377
96981,3,4,0,0,0,0,1990,30,3,19,2009,2009,null,1541
96981,3,2,0,0,0,6,1984,31,3,25,2009,2009,null,1604
99503,2,3,0,0,0,6,1986,19,1,23,2008,2009,null,1488
99503,2,3,0,0,1,6,1981,6,5,28,2007,2009,null,1833
107474,1,2,0,0,0,6,1989,23,12,20,2009,2009,null,794
107474,1,3,0,0,1,6,1990,15,4,19,2009,2009,null,3184
96981,3,2,0,0,0,6,1981,6,6,28,2007,2009,null,1834
107474,1,2,0,0,1,6,1987,5,3,22,2009,2009,null,1836
99503,2,2,0,0,0,6,1974,20,11,35,2007,2009,null,2501
96981,3,4,0,0,0,6,1985,5,11,24,2007,2009,null,1867
107474,1,2,0,0,0,6,1979,5,3,30,2007,2009,null,1663
99503,2,4,0,0,0,6,1981,10,1,28,2008,2009,null,1826
107474,1,2,0,0,1,6,1988,26,9,21,2009,2009,null,1814
99503,2,3,0,0,0,6,1987,16,6,22,2008,2009,null,1682
99503,2,2,0,0,0,6,1986,2,1,23,2008,2009,null,1736
96981,3,2,0,0,0,6,1984,13,11,25,2007,2009,null,1688
99503,2,3,0,0,0,6,1986,22,6,23,2007,2009,null,2015
99503,2,4,0,0,1,6,1988,10,12,21,2007,2009,null,1721
107474,1,2,0,0,0,6,1985,4,4,24,2007,2009,null,1824
107474,1,2,0,0,1,6,1986,30,1,23,2007,2009,null,1730
96981,3,2,0,0,1,6,1973,20,3,36,2009,2009,null,1847
96981,3,2,0,0,1,6,1990,29,10,19,2009,2009,null,2282
99503,2,2,0,0,0,6,1991,8,5,18,2009,2009,null,1625
96981,3,2,0,0,1,6,1986,15,10,23,2009,2009,null,1687
96981,3,4,0,0,0,6,1987,23,2,22,2009,2009,null,1714
96981,3,2,0,0,0,6,1989,3,6,20,2009,2009,null,1643
96981,3,2,0,0,1,6,1989,9,9,20,2009,2009,null,1850
99503,2,2,0,0,0,6,1989,1,12,20,2009,2009,null,2018
96981,3,2,0,0,0,6,1983,3,8,26,2009,2009,null,2020
107474,1,1,0,0,1,6,1988,22,4,21,2009,2009,null,2021
96981,3,2,0,0,1,6,1990,12,8,19,2009,2009,null,2025
99503,2,2,0,0,0,6,1984,15,8,25,2009,2009,null,2030
96981,3,2,0,0,0,6,1987,13,12,22,2009,2009,null,2027
99503,2,2,0,0,1,6,1990,2,2,19,2009,2009,null,2033
96981,3,2,0,0,1,6,1990,2,4,19,2009,2009,null,2038
107474,1,1,0,0,1,6,1986,15,8,23,2009,2009,null,2023
107474,1,1,0,0,0,6,1982,9,12,27,2009,2009,null,2024
96981,3,2,0,0,1,6,1991,22,6,18,2009,2009,null,2022
99503,2,2,0,0,1,6,1991,26,3,18,2009,2009,null,2026
96981,3,2,0,0,0,6,1988,29,12,21,2009,2009,null,2032
99503,2,2,0,0,1,6,1985,11,5,24,2009,2009,null,2034
107474,1,1,0,0,1,6,1982,18,1,27,2009,2009,null,2040
96981,3,2,0,0,0,6,1991,22,1,18,2009,2009,null,2037
96981,3,2,0,0,1,6,1990,4,1,19,2009,2009,null,1072
96981,3,2,0,0,0,6,1979,15,10,30,2009,2009,null,2044
96981,3,2,0,0,0,6,1988,31,12,21,2009,2009,null,2043
99503,2,2,0,0,0,6,1987,17,4,22,2009,2009,null,2042
107474,1,1,0,0,1,6,1986,13,8,23,2009,2009,null,2050
96981,3,2,0,0,1,6,1991,30,8,18,2009,2009,null,2158
99503,2,2,0,0,1,6,1990,23,2,19,2009,2009,null,2161
96981,3,2,0,0,0,6,1987,31,12,22,2009,2009,null,2084
99503,2,2,0,0,0,6,1987,28,4,22,2009,2009,null,2904
96981,3,2,0,0,1,6,1990,15,10,19,2009,2009,null,1967
107474,1,1,0,0,1,6,1978,6,8,31,2009,2009,null,1884
96981,3,2,0,0,0,6,1981,17,6,28,2009,2009,null,2517
99503,2,2,0,0,0,6,1986,17,5,23,2009,2009,null,3185
107474,1,1,0,0,1,6,1985,7,8,24,2009,2009,null,2315
107474,1,4,0,0,0,6,1985,27,6,24,2009,2009,null,2905
107474,1,4,0,0,0,6,1985,7,12,24,2009,2009,null,919
99503,2,2,0,0,1,6,1990,22,12,19,2009,2009,null,755
96981,3,2,0,0,0,6,1990,12,1,19,2009,2009,null,2319
107474,1,4,0,0,1,6,1964,13,2,45,2009,2009,null,2320
99503,2,2,0,0,1,0,1986,10,5,23,2009,2009,null,2321
99503,2,2,0,0,1,6,1990,5,2,19,2009,2009,null,2304
107474,1,1,0,0,1,6,1978,21,8,31,2009,2009,null,2322
99503,2,2,0,0,1,6,1989,13,3,20,2009,2009,null,1898
107474,1,1,0,0,0,6,1979,11,9,30,2009,2009,null,2438
99503,2,2,0,0,1,0,1991,25,2,18,2009,2009,null,1963
107474,1,1,0,0,0,6,1976,9,6,33,2009,2009,null,2945
99503,2,2,0,0,1,0,1989,19,2,20,2009,2009,null,2439
96981,3,2,0,0,0,6,1990,10,9,19,2009,2009,null,2212
96981,3,2,0,0,1,6,1987,22,4,22,2009,2009,null,2219
96981,3,2,0,0,1,6,1989,10,2,20,2009,2009,null,2325
99503,2,2,0,0,1,6,1991,17,7,18,2009,2009,null,2326
99503,2,2,0,0,1,6,1981,16,10,28,2009,2009,null,2327
107474,1,1,0,0,0,6,1985,4,1,24,2009,2009,null,2328
99503,2,2,0,0,0,6,1990,4,8,19,2009,2009,null,2331
107474,1,1,0,0,0,6,1985,12,2,24,2009,2009,null,2332
99503,2,2,0,0,1,6,1980,20,3,29,2009,2009,null,2333
99503,2,2,0,0,1,6,1985,8,5,24,2009,2009,null,2530
99503,2,2,0,0,1,6,1991,24,3,18,2009,2009,null,2335
96981,3,2,0,0,0,6,1981,18,1,28,2009,2009,null,2336
99503,2,2,0,0,0,6,1990,1,1,19,2009,2009,null,2337
107474,1,1,0,0,1,6,1987,22,5,22,2009,2009,null,2338
99503,2,2,0,0,0,6,1988,9,12,21,2009,2009,null,2339
107474,1,1,0,0,0,6,1986,23,11,23,2009,2009,null,2341
99503,2,2,0,0,1,6,1991,28,4,18,2009,2009,null,2343
99503,2,2,0,0,1,6,1982,10,2,27,2009,2009,null,2344
107474,1,1,0,0,0,6,1984,12,10,25,2009,2009,null,3040
107474,1,4,0,0,0,6,1978,16,4,31,2009,2009,null,3188
96981,3,2,0,0,0,6,1989,4,9,20,2009,2009,null,3189
107474,1,1,0,0,1,6,1982,25,4,27,2009,2009,null,3190
96981,3,2,0,0,1,6,1990,11,6,19,2009,2009,null,2571
96981,3,4,0,0,0,3,1991,27,3,18,2009,2009,null,2572
112692,2,2,0,0,1,6,1989,7,7,20,2008,2009,null,2598
96981,3,6,0,0,0,6,1979,15,8,30,2006,2009,null,2620
99503,2,2,0,0,1,6,1988,19,3,21,2009,2009,null,2663
107474,1,2,0,0,0,6,1981,14,7,28,2009,2009,null,2665
96981,3,4,0,0,1,6,1981,8,9,28,2009,2009,null,2667
96981,3,2,0,0,0,6,1990,4,6,19,2008,2009,null,2675
96981,3,6,0,0,0,0,1984,16,4,26,2007,2010,3550308.0,3067
96981,3,2,0,0,1,0,1984,30,10,26,2007,2010,3135209.0,1462
96981,3,4,0,0,1,6,1979,19,1,31,2008,2010,3135209.0,2776
96981,3,4,0,0,0,6,1988,1,4,22,2007,2010,3135209.0,1569
96981,3,2,0,0,1,3,1992,14,5,18,2010,2010,3168002.0,659
96981,3,2,0,0,0,3,1992,26,2,18,2010,2010,3135209.0,2488
96981,3,2,0,0,0,6,1989,29,12,21,2010,2010,3162401.0,1479
96981,3,2,0,0,1,3,1992,27,1,18,2010,2010,3135209.0,1420
96981,3,2,0,0,0,1,1992,3,4,18,2010,2010,3143302.0,1545
96981,3,2,0,0,0,6,1992,30,7,18,2010,2010,3132107.0,1498
96981,3,2,0,0,1,6,1989,31,5,21,2010,2010,2911709.0,1477
96981,3,2,0,0,0,6,1991,12,10,19,2010,2010,3158508.0,2186
96981,3,2,0,0,0,3,1992,14,2,18,2010,2010,3135209.0,1680
96981,3,2,0,0,0,6,1991,12,10,19,2010,2010,3109907.0,1844
96981,3,4,0,0,0,0,1987,8,1,23,2007,2010,3135209.0,1761
96981,3,6,0,0,0,0,1988,11,5,22,2007,2010,3135209.0,1843
96981,3,6,0,0,0,0,1988,28,5,22,2006,2010,3135209.0,3395
96981,3,6,0,0,0,0,1986,23,8,24,2007,2010,3132107.0,1762
96981,3,6,0,0,1,0,1989,19,4,21,2007,2010,3139300.0,1651
96981,3,2,0,0,0,1,1990,2,4,20,2008,2010,3143302.0,1755
96981,3,4,0,0,0,1,1973,3,7,37,2008,2010,3157005.0,2777
96981,3,2,0,0,0,6,1987,15,3,23,2007,2010,3135209.0,2509
96981,3,4,0,0,0,0,1984,31,3,26,2009,2010,3135209.0,3069
96981,3,4,0,0,0,6,1981,6,6,29,2007,2010,3550308.0,3396
96981,3,2,0,0,0,3,1987,31,8,23,2009,2010,3142700.0,1882
96981,3,2,0,0,0,3,1989,3,6,21,2009,2010,3135209.0,1885
96981,3,2,0,0,0,1,1979,15,10,31,2009,2010,3135209.0,1886
96981,3,4,0,0,0,0,1981,17,6,29,2009,2010,3513801.0,1887
96981,3,4,0,0,0,3,1984,30,6,26,2010,2010,3135209.0,1918
96981,3,4,0,0,1,0,1990,2,8,20,2010,2010,,1892
96981,3,4,0,0,1,2,1992,12,2,18,2010,2010,2201960.0,1894
96981,3,4,0,0,0,6,1992,11,8,18,2010,2010,3143302.0,1898
96981,3,2,0,0,0,6,1992,14,4,18,2010,2010,3135209.0,3397
99503,2,4,0,0,1,3,1985,1,1,25,2008,2010,3162401.0,1902
99503,2,2,0,0,1,6,1978,6,11,32,2008,2010,3108602.0,1903
99503,2,2,0,0,0,3,1983,22,1,27,2007,2010,3550308.0,1912
99503,2,4,0,0,1,6,1977,19,10,33,2008,2010,3135209.0,1915
99503,2,2,0,0,0,1,1981,28,10,29,2007,2010,3550308.0,1904
99503,2,4,0,0,1,6,1971,16,1,39,2007,2010,3135209.0,1909
99503,2,2,0,0,1,3,1991,14,6,19,2010,2010,3139300.0,1919
99503,2,6,0,0,0,6,1988,16,7,22,2007,2010,3135209.0,1917
99503,2,2,0,0,0,6,1986,17,4,24,2007,2010,3135209.0,1926
99503,2,2,0,0,1,1,1987,19,11,23,2007,2010,3135209.0,1928
99503,2,2,0,0,1,1,1987,2,5,23,2007,2010,3142700.0,1929
99503,2,2,0,0,0,1,1987,17,11,23,2008,2010,3135209.0,2189
99503,2,2,0,0,0,5,1989,9,3,21,2008,2010,3132107.0,2192
99503,2,2,0,0,0,3,1983,23,4,27,2007,2010,3135209.0,2193
99503,2,2,0,0,0,3,1989,4,12,21,2008,2010,3142700.0,2103
99503,2,2,0,0,1,3,1985,14,12,25,2008,2010,3135209.0,909
99503,2,2,0,0,1,4,1987,12,3,23,2007,2010,3135209.0,2196
99503,2,2,0,0,1,3,1988,23,8,22,2008,2010,3161106.0,2198
99503,2,4,0,0,1,6,1987,24,12,23,2009,2010,3135209.0,2199
99503,2,2,0,0,1,3,1990,27,1,20,2009,2010,3135209.0,2201
99503,2,2,0,0,1,2,1990,9,2,20,2008,2010,3135209.0,2203
99503,2,2,0,0,0,3,1975,11,3,35,2008,2010,3135209.0,2205
99503,2,2,0,0,0,6,1989,1,12,21,2008,2010,3135209.0,2210
99503,2,2,0,0,0,3,1987,28,4,23,2009,2010,3135209.0,2211
99503,2,4,0,0,0,6,1989,1,12,21,2009,2010,3143302.0,2214
99503,2,4,0,0,1,6,1975,26,7,35,2008,2010,3135209.0,2215
99503,2,2,0,0,0,1,1989,2,6,21,2010,2010,3550308.0,2217
99503,2,4,0,0,1,6,1984,22,3,26,2010,2010,3135209.0,2222
99503,2,2,0,0,0,2,1985,3,7,25,2010,2010,3162401.0,2223
99503,2,2,0,0,0,3,1981,10,9,29,2010,2010,3135209.0,2224
107474,1,2,0,0,1,3,1989,11,11,21,2008,2010,3135209.0,2226
107474,1,2,0,0,1,1,1973,16,1,37,2008,2010,3135209.0,2227
107474,1,2,0,0,1,3,1982,2,12,28,2008,2010,3135209.0,2234
107474,1,2,0,0,1,3,1990,13,6,20,2009,2010,3135209.0,2549
107474,1,2,0,0,1,3,1988,30,1,22,2007,2010,3135209.0,2555
107474,1,2,0,0,0,1,1982,16,5,28,2009,2010,3135209.0,2562
107474,1,2,0,0,1,1,1986,11,4,24,2007,2010,3550308.0,2564
107474,1,2,0,0,1,3,1986,14,6,24,2007,2010,3135209.0,2576
107474,1,2,0,0,0,3,1982,13,10,28,2007,2010,3547809.0,2578
107474,1,2,0,0,0,3,1989,9,12,21,2007,2010,3135209.0,2591
107474,1,2,0,0,1,1,1990,9,4,20,2008,2010,3106200.0,2596
107474,1,2,0,0,0,0,1984,16,12,26,2007,2010,3130051.0,2597
107474,1,2,0,0,1,3,1988,14,9,22,2007,2010,3143302.0,2599
107474,1,2,0,0,1,3,1989,20,8,21,2008,2010,3135209.0,2601
107474,1,2,0,0,0,6,1988,13,9,22,2008,2010,3161106.0,2602
107474,1,2,0,0,1,2,1989,1,6,21,2008,2010,3135209.0,2603
107474,1,2,0,0,1,2,1988,24,11,22,2008,2010,3135209.0,2604
